athlete_id,total_starter,name
328,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
457,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
457,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
492,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
492,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
648,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
648,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
648,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
648,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
648,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
1134,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
1134,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
1134,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
1134,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
1232,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
1232,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
1232,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
1239,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
1239,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
1239,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
1239,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
1239,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
1239,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
1255,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
1264,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
1264,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
1264,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
1264,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
1489,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
1489,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
1489,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
1754,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
1754,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
1754,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
1754,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
2257,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
2257,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
2257,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
2257,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
2270,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
2270,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
2270,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
2270,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
2285,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
2285,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
